order_id,customer_id,warehouse_id,order_date,shipper_date
3640,6436,8118,4/12/2019,4/15/2019
3641,3911,8118,4/12/2019,4/15/2019
3642,1168,8118,4/12/2019,4/15/2019
3643,5411,8118,4/12/2019,4/15/2019
3644,2138,8118,4/12/2019,4/15/2019
3645,7625,2666,4/12/2019,4/15/2019
3646,9845,2666,4/12/2019,4/15/2019
3647,8200,2666,4/12/2019,4/15/2019
3648,4580,2666,4/12/2019,4/15/2019
3649,3179,2666,4/12/2019,4/15/2019
3650,1654,2666,4/12/2019,4/15/2019
3651,9104,2666,4/12/2019,4/15/2019
3652,3719,2666,4/12/2019,4/15/2019
3653,7754,2666,4/12/2019,4/15/2019
3654,1933,9080,4/12/2019,4/15/2019
3655,3710,9080,4/12/2019,4/15/2019
3656,8977,1543,4/12/2019,4/15/2019
3657,3424,6509,4/12/2019,4/15/2019
3658,1265,6509,4/12/2019,4/15/2019
3659,8394,6509,4/12/2019,4/15/2019
3660,2834,6509,4/12/2019,4/15/2019
3661,5186,8118,04/13/2019,04/16/2019
3662,2854,8118,4/13/2019,4/16/2019
3663,7081,8118,4/13/2019,4/16/2019
3664,5500,8118,4/13/2019,4/16/2019
3665,7437,8118,4/13/2019,4/16/2019
3666,2243,8118,4/13/2019,4/16/2019
3667,2830,8118,4/13/2019,4/16/2019
3668,7599,8118,4/13/2019,4/16/2019
3669,9000,8118,4/13/2019,4/16/2019
3670,4390,8118,4/13/2019,4/16/2019
3671,3676,8118,4/13/2019,4/16/2019
3672,6435,2666,4/13/2019,4/16/2019
3673,3143,2666,4/13/2019,4/16/2019
3674,9178,2666,4/13/2019,4/16/2019
3675,7258,2666,4/13/2019,4/16/2019
3676,2719,2666,4/13/2019,4/16/2019
3677,1860,2666,4/13/2019,4/16/2019
3678,1300,2666,4/13/2019,4/16/2019
3679,2947,2666,4/13/2019,4/16/2019
3680,4323,2666,4/13/2019,4/16/2019
3681,7264,2666,4/13/2019,4/16/2019
3682,9611,2666,4/13/2019,4/16/2019
3683,1075,2666,4/13/2019,4/16/2019
3684,8057,9080,4/13/2019,4/16/2019
3685,7177,9080,4/13/2019,4/16/2019
3686,9676,1543,4/13/2019,4/16/2019
3687,1512,1543,4/13/2019,4/16/2019
3688,6166,6509,4/13/2019,4/16/2019
3689,3102,6509,4/13/2019,4/16/2019
3690,6367,6509,4/13/2019,4/16/2019
3691,1015,6509,4/13/2019,4/16/2019
3692,8798,6509,4/13/2019,4/16/2019
3693,7118,4338,4/13/2019,4/16/2019
3694,1929,8118,04/14/2019,04/17/2019
3695,6318,8118,04/14/2019,04/17/2019
3696,6576,8118,04/14/2019,04/17/2019
3697,1423,8118,4/14/2019,4/17/2019
3698,8489,8118,4/14/2019,4/17/2019
3699,2481,8118,4/14/2019,4/17/2019
3700,5849,8118,4/14/2019,4/17/2019
3701,4999,8118,4/14/2019,4/17/2019
3702,2125,8118,4/14/2019,4/17/2019
3703,9814,8118,4/14/2019,4/17/2019
3704,4281,8118,4/14/2019,4/17/2019
3705,3922,8118,4/14/2019,4/17/2019
3706,7388,8118,4/14/2019,4/17/2019
3707,1686,2666,4/14/2019,4/17/2019
3708,9652,2666,4/14/2019,4/17/2019
3709,1369,2666,4/14/2019,4/17/2019
3710,5558,2666,4/14/2019,4/17/2019
3711,5438,2666,4/14/2019,4/17/2019
3712,3983,2666,4/14/2019,4/17/2019
3713,3932,2666,4/14/2019,4/17/2019
3714,3285,2666,4/14/2019,4/17/2019
3715,2664,2666,4/14/2019,4/17/2019
3716,6479,9080,4/14/2019,4/17/2019
3717,6317,9080,4/14/2019,4/17/2019
3718,6837,1543,4/14/2019,4/17/2019
3719,5306,6509,4/14/2019,4/17/2019
3720,6980,6509,4/14/2019,4/17/2019
3721,7456,6509,4/14/2019,4/17/2019
3722,4868,6509,4/14/2019,4/17/2019
3723,8685,8118,4/15/2019,4/18/2019
3724,5665,8118,4/15/2019,4/18/2019
3725,1058,8118,4/15/2019,4/18/2019
3726,4725,8118,4/15/2019,4/18/2019
3727,3765,8118,4/15/2019,4/18/2019
3728,2429,2666,4/15/2019,4/18/2019
3729,4895,2666,4/15/2019,4/18/2019
3730,4111,2666,4/15/2019,4/18/2019
3731,5220,2666,4/15/2019,4/18/2019
3732,6155,2666,4/15/2019,4/18/2019
3733,4172,2666,4/15/2019,4/18/2019
3734,4314,2666,4/15/2019,4/18/2019
3735,8816,2666,4/15/2019,4/18/2019
3736,2198,1543,4/15/2019,4/18/2019
3737,5189,6509,4/15/2019,4/18/2019
3738,1515,6509,4/15/2019,4/18/2019
3739,9905,6509,4/15/2019,4/18/2019
3740,5842,4338,4/15/2019,4/18/2019
3741,5439,4338,4/15/2019,4/18/2019
3742,3311,4338,4/15/2019,4/18/2019
3743,3411,8118,04/16/2019,04/19/2019
3744,7117,8118,4/16/2019,4/19/2019
3745,1401,8118,4/16/2019,4/19/2019
3746,9554,8118,4/16/2019,4/19/2019
3747,6247,8118,4/16/2019,4/19/2019
3748,6777,8118,4/16/2019,4/19/2019
3749,5899,2666,4/16/2019,4/19/2019
3750,8377,2666,4/16/2019,4/19/2019
3751,8915,2666,4/16/2019,4/19/2019
3752,6789,1543,4/16/2019,4/19/2019
3753,5587,1543,4/16/2019,4/19/2019
3754,6456,1543,4/16/2019,4/19/2019
3755,8658,6509,4/16/2019,4/19/2019
3756,1626,6509,4/16/2019,4/19/2019
3757,9188,6509,4/16/2019,4/19/2019
3758,1492,6509,4/16/2019,4/19/2019
3759,2654,6509,4/16/2019,4/19/2019
3760,5088,6509,4/16/2019,4/19/2019
3761,1290,6509,4/16/2019,4/19/2019
3762,5135,6509,4/16/2019,4/19/2019
3763,7976,6509,4/16/2019,4/19/2019
3764,3940,6509,4/16/2019,4/19/2019
3765,6151,6509,4/16/2019,4/19/2019
3766,9147,6509,4/16/2019,4/19/2019
3767,4822,6509,4/16/2019,4/19/2019
3768,2999,6509,4/16/2019,4/19/2019
3769,1793,6509,4/16/2019,4/19/2019
3770,5825,8118,4/17/2019,4/20/2019
3771,8834,8118,4/17/2019,4/20/2019
3772,4698,8118,4/17/2019,4/20/2019
3773,7574,8118,4/17/2019,4/20/2019
3774,4937,8118,4/17/2019,4/20/2019
3775,3528,8118,4/17/2019,4/20/2019
3776,2843,8118,4/17/2019,4/20/2019
3777,7021,2666,4/17/2019,4/20/2019
3778,1131,2666,4/17/2019,4/20/2019
3779,4570,2666,4/17/2019,4/20/2019
3780,9755,2666,4/17/2019,4/20/2019
3781,8317,2666,4/17/2019,4/20/2019
3782,9213,2666,4/17/2019,4/20/2019
3783,6791,2666,4/17/2019,4/20/2019
3784,5080,2666,4/17/2019,4/20/2019
3785,7865,9080,4/17/2019,4/20/2019
3786,8411,9080,4/17/2019,4/20/2019
3787,7127,1543,4/17/2019,4/20/2019
3788,6579,6509,4/17/2019,4/20/2019
3789,1561,6509,4/17/2019,4/20/2019
3790,4311,6509,4/17/2019,4/20/2019
3791,7021,6509,4/17/2019,4/20/2019
3792,2422,6509,4/17/2019,4/20/2019
3793,5576,4338,4/17/2019,4/20/2019
3794,5393,8118,4/18/2019,4/21/2019
3795,9338,8118,4/18/2019,4/21/2019
3796,9403,8118,4/18/2019,4/21/2019
3797,3380,8118,4/18/2019,4/21/2019
3798,8668,8118,4/18/2019,4/21/2019
3799,8922,2666,4/18/2019,4/21/2019
3800,6338,2666,4/18/2019,4/21/2019
3801,6925,2666,4/18/2019,4/21/2019
3802,3083,2666,4/18/2019,4/21/2019
3803,9596,2666,4/18/2019,4/21/2019
3804,2899,2666,4/18/2019,4/21/2019
3805,2711,2666,4/18/2019,4/21/2019
3806,5450,2666,4/18/2019,4/21/2019
3807,1461,9080,4/18/2019,4/21/2019
3808,6532,9080,4/18/2019,4/21/2019
3809,9284,1543,4/18/2019,4/21/2019
3810,6899,1543,4/18/2019,4/21/2019
3811,7076,1543,4/18/2019,4/21/2019
3812,1263,1543,4/18/2019,4/21/2019
3813,2279,1543,4/18/2019,4/21/2019
3814,1335,6509,4/18/2019,4/21/2019
3815,4847,6509,4/18/2019,4/21/2019
3816,8217,6509,4/18/2019,4/21/2019
3817,4808,6509,4/18/2019,4/21/2019
3818,3472,6509,4/18/2019,4/21/2019
3819,5679,6509,4/18/2019,4/21/2019
3820,7879,6509,4/18/2019,4/21/2019
3821,5233,8118,04/19/2019,04/22/2019
3822,9759,8118,4/19/2019,4/22/2019
3823,8463,8118,4/19/2019,4/22/2019
3824,6817,8118,4/19/2019,4/22/2019
3825,2811,8118,4/19/2019,4/22/2019
3826,7828,8118,4/19/2019,4/22/2019
3827,8546,8118,4/19/2019,4/22/2019
3828,4604,8118,4/19/2019,4/22/2019
3829,2899,8118,4/19/2019,4/22/2019
3830,2685,8118,4/19/2019,4/22/2019
3831,8417,8118,4/19/2019,4/22/2019
3832,9043,2666,4/19/2019,4/22/2019
3833,3940,2666,4/19/2019,4/22/2019
3834,7269,2666,4/19/2019,4/22/2019
3835,8201,2666,4/19/2019,4/22/2019
3836,9279,2666,4/19/2019,4/22/2019
3837,5511,2666,4/19/2019,4/22/2019
3838,5531,2666,4/19/2019,4/22/2019
3839,1982,9080,4/19/2019,4/22/2019
3840,4695,6509,4/19/2019,4/22/2019
3841,8773,8118,4/20/2019,4/23/2019
3842,1099,8118,4/20/2019,4/23/2019
3843,2234,8118,4/20/2019,4/23/2019
3844,3365,8118,4/20/2019,4/23/2019
3845,3155,8118,4/20/2019,4/23/2019
3846,4613,8118,4/20/2019,4/23/2019
3847,3215,8118,4/20/2019,4/23/2019
3848,9384,8118,4/20/2019,4/23/2019
3849,2967,8118,4/20/2019,4/23/2019
3850,8100,8118,4/20/2019,4/23/2019
3851,8938,8118,4/20/2019,4/23/2019
3852,2264,2666,4/20/2019,4/23/2019
3853,7473,2666,4/20/2019,4/23/2019
3854,4432,2666,4/20/2019,4/23/2019
3855,7145,2666,4/20/2019,4/23/2019
3856,9899,2666,4/20/2019,4/23/2019
3857,8436,2666,4/20/2019,4/23/2019
3858,2504,2666,4/20/2019,4/23/2019
3859,8538,2666,4/20/2019,4/23/2019
3860,8302,2666,4/20/2019,4/23/2019
3861,7623,9080,4/20/2019,4/23/2019
3862,1854,9080,4/20/2019,4/23/2019
3863,3475,1543,4/20/2019,4/23/2019
3864,6423,6509,4/20/2019,4/23/2019
3865,4102,6509,4/20/2019,4/23/2019
3866,8557,6509,4/20/2019,4/23/2019
3867,2938,6509,4/20/2019,4/23/2019
3868,7604,6509,4/20/2019,4/23/2019
3869,4072,6509,4/20/2019,4/23/2019
3870,5879,8118,04/21/2019,04/24/2019
3871,2209,8118,04/21/2019,04/24/2019
3872,8180,8118,4/21/2019,4/24/2019
3873,5547,8118,4/21/2019,4/24/2019
3874,5412,8118,4/21/2019,4/24/2019
3875,3692,8118,4/21/2019,4/24/2019
3876,8703,8118,4/21/2019,4/24/2019
3877,7238,8118,4/21/2019,4/24/2019
3878,4699,8118,4/21/2019,4/24/2019
3879,6380,8118,4/21/2019,4/24/2019
3880,2513,8118,4/21/2019,4/24/2019
3881,2168,8118,4/21/2019,4/24/2019
3882,9878,2666,4/21/2019,4/24/2019
3883,8011,2666,4/21/2019,4/24/2019
3884,3084,2666,4/21/2019,4/24/2019
3885,2761,2666,4/21/2019,4/24/2019
3886,9323,2666,4/21/2019,4/24/2019
3887,1714,2666,4/21/2019,4/24/2019
3888,2662,2666,4/21/2019,4/24/2019
3889,8627,2666,4/21/2019,4/24/2019
3890,5114,2666,4/21/2019,4/24/2019
3891,5087,2666,4/21/2019,4/24/2019
3892,3155,2666,4/21/2019,4/24/2019
3893,9803,2666,4/21/2019,4/24/2019
3894,9520,2666,4/21/2019,4/24/2019
3895,9598,9080,4/21/2019,4/24/2019
3896,8539,6509,4/21/2019,4/24/2019
3897,7937,6509,4/21/2019,4/24/2019
3898,9680,6509,4/21/2019,4/24/2019
3899,8000,6509,4/21/2019,4/24/2019
3900,3796,6509,4/21/2019,4/24/2019
3901,1254,6509,4/21/2019,4/24/2019
3902,8429,8118,4/22/2019,4/25/2019
3903,9246,8118,4/22/2019,4/25/2019
3904,5536,8118,4/22/2019,4/25/2019
3905,3291,8118,4/22/2019,4/25/2019
3906,5069,8118,4/22/2019,4/25/2019
3907,6077,8118,4/22/2019,4/25/2019
3908,8757,8118,4/22/2019,4/25/2019
3909,6350,8118,4/22/2019,4/25/2019
3910,3810,8118,4/22/2019,4/25/2019
3911,6470,2666,4/22/2019,4/25/2019
3912,2843,2666,4/22/2019,4/25/2019
3913,9008,2666,4/22/2019,4/25/2019
3914,2580,2666,4/22/2019,4/25/2019
3915,5467,2666,4/22/2019,4/25/2019
3916,6030,2666,4/22/2019,4/25/2019
3917,4092,2666,4/22/2019,4/25/2019
3918,7487,2666,4/22/2019,4/25/2019
3919,4149,2666,4/22/2019,4/25/2019
3920,8573,2666,4/22/2019,4/25/2019
3921,9993,2666,4/22/2019,4/25/2019
3922,9720,2666,4/22/2019,4/25/2019
3923,6081,2666,4/22/2019,4/25/2019
3924,3159,1543,4/22/2019,4/25/2019
3925,4538,6509,4/22/2019,4/25/2019
3926,7985,6509,4/22/2019,4/25/2019
3927,3894,4338,4/22/2019,4/25/2019
3928,1897,8118,04/23/2019,04/26/2019
3929,7375,8118,04/23/2019,04/26/2019
3930,6633,8118,04/23/2019,04/26/2019
3931,5006,8118,4/23/2019,4/26/2019
3932,1271,8118,4/23/2019,4/26/2019
3933,3390,8118,4/23/2019,4/26/2019
3934,7709,8118,4/23/2019,4/26/2019
3935,4685,2666,4/23/2019,4/26/2019
3936,7808,2666,4/23/2019,4/26/2019
3937,3264,2666,4/23/2019,4/26/2019
3938,5920,2666,4/23/2019,4/26/2019
3939,7065,2666,4/23/2019,4/26/2019
3940,6432,2666,4/23/2019,4/26/2019
3941,5499,2666,4/23/2019,4/26/2019
3942,2808,2666,4/23/2019,4/26/2019
3943,1947,1543,4/23/2019,4/26/2019
3944,8401,6509,4/23/2019,4/26/2019
3945,8944,6509,4/23/2019,4/26/2019
3946,8854,6509,4/23/2019,4/26/2019
3947,9345,6509,4/23/2019,4/26/2019
3948,7804,4338,4/23/2019,4/26/2019
3949,4969,8118,04/24/2019,04/27/2019
3950,4517,8118,04/24/2019,04/27/2019
3951,1162,8118,4/24/2019,4/27/2019
3952,4646,8118,4/24/2019,4/27/2019
3953,9238,8118,4/24/2019,4/27/2019
3954,7537,8118,4/24/2019,4/27/2019
3955,7816,8118,4/24/2019,4/27/2019
3956,3613,8118,4/24/2019,4/27/2019
3957,6343,2666,4/24/2019,4/27/2019
3958,6906,2666,4/24/2019,4/27/2019
3959,4975,2666,4/24/2019,4/27/2019
3960,9254,2666,4/24/2019,4/27/2019
3961,8783,2666,4/24/2019,4/27/2019
3962,2803,2666,4/24/2019,4/27/2019
3963,4339,2666,4/24/2019,4/27/2019
3964,7386,2666,4/24/2019,4/27/2019
3965,2638,2666,4/24/2019,4/27/2019
3966,2330,2666,4/24/2019,4/27/2019
3967,9642,9080,4/24/2019,4/27/2019
3968,2143,1543,4/24/2019,4/27/2019
3969,2834,1543,4/24/2019,4/27/2019
3970,1656,6509,4/24/2019,4/27/2019
3971,5740,6509,4/24/2019,4/27/2019
3972,3934,6509,4/24/2019,4/27/2019
3973,3238,6509,4/24/2019,4/27/2019
3974,4766,6509,4/24/2019,4/27/2019
3975,5477,8118,04/25/2019,04/28/2019
3976,4787,8118,4/25/2019,4/28/2019
3977,2124,8118,4/25/2019,4/28/2019
3978,7096,8118,4/25/2019,4/28/2019
3979,9515,2666,4/25/2019,4/28/2019
3980,1459,2666,4/25/2019,4/28/2019
3981,9565,2666,4/25/2019,4/28/2019
3982,4494,2666,4/25/2019,4/28/2019
3983,5807,2666,4/25/2019,4/28/2019
3984,3747,2666,4/25/2019,4/28/2019
3985,4517,6509,4/25/2019,4/28/2019
3986,8959,6509,4/25/2019,4/28/2019
3987,6026,6509,4/25/2019,4/28/2019
3988,2990,6509,4/25/2019,4/28/2019
3989,4120,6509,4/25/2019,4/28/2019
3990,9683,6509,4/25/2019,4/28/2019
3991,6520,6509,4/25/2019,4/28/2019
3992,4712,8118,4/26/2019,4/29/2019
3993,5080,8118,4/26/2019,4/29/2019
3994,4116,8118,4/26/2019,4/29/2019
3995,9849,8118,4/26/2019,4/29/2019
3996,4953,8118,4/26/2019,4/29/2019
3997,2150,8118,4/26/2019,4/29/2019
3998,2171,2666,4/26/2019,4/29/2019
3999,2203,2666,4/26/2019,4/29/2019
4000,5307,2666,4/26/2019,4/29/2019
4001,8505,2666,4/26/2019,4/29/2019
4002,6799,2666,4/26/2019,4/29/2019
4003,3061,2666,4/26/2019,4/29/2019
4004,3195,6509,4/26/2019,4/29/2019
4005,8343,6509,4/26/2019,4/29/2019
4006,1797,6509,4/26/2019,4/29/2019
4007,3732,6509,4/26/2019,4/29/2019
4008,8873,6509,4/26/2019,4/29/2019
4009,1095,6509,4/26/2019,4/29/2019
4010,4503,4338,4/26/2019,4/29/2019
4011,8079,8118,4/27/2019,4/30/2019
4012,9269,8118,4/27/2019,4/30/2019
4013,9831,8118,4/27/2019,4/30/2019
4014,8094,8118,4/27/2019,4/30/2019
4015,2284,8118,4/27/2019,4/30/2019
4016,4635,8118,4/27/2019,4/30/2019
4017,5031,2666,4/27/2019,4/30/2019
4018,2142,2666,4/27/2019,4/30/2019
4019,9509,2666,4/27/2019,4/30/2019
4020,8866,2666,4/27/2019,4/30/2019
4021,4108,2666,4/27/2019,4/30/2019
4022,8434,1543,4/27/2019,4/30/2019
4023,7859,6509,4/27/2019,4/30/2019
4024,1778,6509,4/27/2019,4/30/2019
4025,2326,6509,4/27/2019,4/30/2019
4026,3881,6509,4/27/2019,4/30/2019
4027,9185,8118,04/28/2019,05/01/2019
4028,6657,8118,04/28/2019,05/01/2019
4029,4664,8118,4/28/2019,5/1/2019
4030,8927,8118,4/28/2019,5/1/2019
4031,9824,8118,4/28/2019,5/1/2019
4032,3972,8118,4/28/2019,5/1/2019
4033,3855,2666,4/28/2019,5/1/2019
4034,6893,2666,4/28/2019,5/1/2019
4035,8990,2666,4/28/2019,5/1/2019
4036,7140,2666,4/28/2019,5/1/2019
4037,6468,2666,4/28/2019,5/1/2019
4038,3450,2666,4/28/2019,5/1/2019
4039,4899,2666,4/28/2019,5/1/2019
4040,6132,2666,4/28/2019,5/1/2019
4041,6572,2666,4/28/2019,5/1/2019
4042,6133,2666,4/28/2019,5/1/2019
4043,7368,2666,4/28/2019,5/1/2019
4044,4096,2666,4/28/2019,5/1/2019
4045,9824,2666,4/28/2019,5/1/2019
4046,1715,2666,4/28/2019,5/1/2019
4047,8637,2666,4/28/2019,5/1/2019
4048,6409,2666,4/28/2019,5/1/2019
4049,2894,9080,4/28/2019,5/1/2019
4050,8979,1543,4/28/2019,5/1/2019
4051,6757,1543,4/28/2019,5/1/2019
4052,3950,1543,4/28/2019,5/1/2019
4053,4068,1543,4/28/2019,5/1/2019
4054,8686,1543,4/28/2019,5/1/2019
4055,3526,6509,4/28/2019,5/1/2019
4056,9879,6509,4/28/2019,5/1/2019
4057,1747,6509,4/28/2019,5/1/2019
4058,8854,6509,4/28/2019,5/1/2019
4059,2827,6509,4/28/2019,5/1/2019
4060,1996,6509,4/28/2019,5/1/2019
4061,6801,4338,4/28/2019,5/1/2019
4062,9660,4338,4/28/2019,5/1/2019
4063,1255,8118,04/29/2019,05/02/2019
4064,7475,8118,4/29/2019,5/2/2019
4065,1226,8118,4/29/2019,5/2/2019
4066,8863,8118,4/29/2019,5/2/2019
4067,9744,8118,4/29/2019,5/2/2019
4068,3238,8118,4/29/2019,5/2/2019
4069,6720,8118,4/29/2019,5/2/2019
4070,7370,8118,4/29/2019,5/2/2019
4071,5839,8118,4/29/2019,5/2/2019
4072,7041,2666,4/29/2019,5/2/2019
4073,3356,2666,4/29/2019,5/2/2019
4074,8107,2666,4/29/2019,5/2/2019
4075,7055,2666,4/29/2019,5/2/2019
4076,7789,2666,4/29/2019,5/2/2019
4077,3252,2666,4/29/2019,5/2/2019
4078,3519,9080,4/29/2019,5/2/2019
4079,2992,1543,4/29/2019,5/2/2019
4080,3822,6509,4/29/2019,5/2/2019
4081,1720,6509,4/29/2019,5/2/2019
4082,1587,6509,4/29/2019,5/2/2019
4083,5274,6509,4/29/2019,5/2/2019
4084,7326,6509,4/29/2019,5/2/2019
4085,7909,6509,4/29/2019,5/2/2019
4086,7478,6509,4/29/2019,5/2/2019
4087,3364,6509,4/29/2019,5/2/2019
4088,4457,6509,4/29/2019,5/2/2019
4089,6320,4338,4/29/2019,5/2/2019
4090,5858,8118,4/30/2019,5/3/2019
4091,9201,8118,4/30/2019,5/3/2019
4092,7769,8118,4/30/2019,5/3/2019
4093,2981,8118,4/30/2019,5/3/2019
4094,2505,8118,4/30/2019,5/3/2019
4095,8896,8118,4/30/2019,5/3/2019
4096,3520,2666,4/30/2019,5/3/2019
4097,6003,2666,4/30/2019,5/3/2019
4098,7242,2666,4/30/2019,5/3/2019
4099,3819,2666,4/30/2019,5/3/2019
4100,8824,9080,4/30/2019,5/3/2019
4101,4362,9080,4/30/2019,5/3/2019
4102,8529,6509,4/30/2019,5/3/2019
4103,6656,6509,4/30/2019,5/3/2019
4104,3721,6509,4/30/2019,5/3/2019
4105,3279,6509,4/30/2019,5/3/2019
4106,8392,6509,4/30/2019,5/3/2019
4107,7754,6509,4/30/2019,5/3/2019
4108,2490,6509,4/30/2019,5/3/2019
4109,7815,8118,5/1/2019,5/4/2019
4110,3923,8118,5/1/2019,5/4/2019
4111,4417,8118,5/1/2019,5/4/2019
4112,7309,8118,5/1/2019,5/4/2019
4113,9602,8118,5/1/2019,5/4/2019
4114,4552,8118,5/1/2019,5/4/2019
4115,5910,8118,5/1/2019,5/4/2019
4116,9868,8118,5/1/2019,5/4/2019
4117,3548,8118,5/1/2019,5/4/2019
4118,7987,8118,5/1/2019,5/4/2019
4119,3684,8118,5/1/2019,5/4/2019
4120,2818,8118,5/1/2019,5/4/2019
4121,2022,8118,5/1/2019,5/4/2019
4122,8235,8118,5/1/2019,5/4/2019
4123,5150,2666,5/1/2019,5/4/2019
4124,9470,2666,5/1/2019,5/4/2019
4125,9378,2666,5/1/2019,5/4/2019
4126,1405,2666,5/1/2019,5/4/2019
4127,9875,2666,5/1/2019,5/4/2019
4128,7418,2666,5/1/2019,5/4/2019
4129,3944,9080,5/1/2019,5/4/2019
4130,2886,1543,5/1/2019,5/4/2019
4131,9350,1543,5/1/2019,5/4/2019
4132,6917,6509,5/1/2019,5/4/2019
4133,7994,6509,5/1/2019,5/4/2019
4134,2787,6509,5/1/2019,5/4/2019
4135,2955,6509,5/1/2019,5/4/2019
4136,9816,6509,5/1/2019,5/4/2019
4137,8702,8118,05/02/2019,05/05/2019
4138,4788,8118,05/02/2019,05/05/2019
4139,4883,8118,5/2/2019,5/5/2019
4140,1474,8118,5/2/2019,5/5/2019
4141,9778,8118,5/2/2019,5/5/2019
4142,5352,8118,5/2/2019,5/5/2019
4143,4345,8118,5/2/2019,5/5/2019
4144,3600,8118,5/2/2019,5/5/2019
4145,1646,8118,5/2/2019,5/5/2019
4146,2603,8118,5/2/2019,5/5/2019
4147,6627,8118,5/2/2019,5/5/2019
4148,2409,8118,5/2/2019,5/5/2019
4149,2251,8118,5/2/2019,5/5/2019
4150,2043,8118,5/2/2019,5/5/2019
4151,9513,2666,5/2/2019,5/5/2019
4152,4344,2666,5/2/2019,5/5/2019
4153,5957,2666,5/2/2019,5/5/2019
4154,7287,2666,5/2/2019,5/5/2019
4155,9922,2666,5/2/2019,5/5/2019
4156,1242,2666,5/2/2019,5/5/2019
4157,3253,2666,5/2/2019,5/5/2019
4158,8657,2666,5/2/2019,5/5/2019
4159,9758,2666,5/2/2019,5/5/2019
4160,7328,2666,5/2/2019,5/5/2019
4161,2156,2666,5/2/2019,5/5/2019
4162,9050,9080,5/2/2019,5/5/2019
4163,6497,1543,5/2/2019,5/5/2019
4164,1001,6509,5/2/2019,5/5/2019
4165,5372,6509,5/2/2019,5/5/2019
4166,4226,6509,5/2/2019,5/5/2019
4167,2185,6509,5/2/2019,5/5/2019
4168,1192,6509,5/2/2019,5/5/2019
4169,1549,6509,5/2/2019,5/5/2019
4170,4483,6509,5/2/2019,5/5/2019
4171,9474,6509,5/2/2019,5/5/2019
4172,5832,6509,5/2/2019,5/5/2019
4173,3532,6509,5/2/2019,5/5/2019
4174,1736,6509,5/2/2019,5/5/2019
4175,2736,4338,5/2/2019,5/5/2019
4176,8220,4338,5/2/2019,5/5/2019
4177,4990,4338,5/2/2019,5/5/2019
4178,2465,8118,5/3/2019,5/6/2019
4179,8804,8118,5/3/2019,5/6/2019
4180,5201,8118,5/3/2019,5/6/2019
4181,1717,8118,5/3/2019,5/6/2019
4182,4912,8118,5/3/2019,5/6/2019
4183,3718,2666,5/3/2019,5/6/2019
4184,1741,2666,5/3/2019,5/6/2019
4185,7026,2666,5/3/2019,5/6/2019
4186,2005,2666,5/3/2019,5/6/2019
4187,3140,2666,5/3/2019,5/6/2019
4188,1973,2666,5/3/2019,5/6/2019
4189,5795,2666,5/3/2019,5/6/2019
4190,5026,9080,5/3/2019,5/6/2019
4191,3809,6509,5/3/2019,5/6/2019
4192,9737,6509,5/3/2019,5/6/2019
4193,6007,6509,5/3/2019,5/6/2019
4194,7628,6509,5/3/2019,5/6/2019
4195,7564,6509,5/3/2019,5/6/2019
4196,1308,6509,5/3/2019,5/6/2019
4197,2005,6509,5/3/2019,5/6/2019
4198,9586,6509,5/3/2019,5/6/2019
4199,3577,8118,05/04/2019,05/07/2019
4200,7568,8118,5/4/2019,5/7/2019
4201,8113,8118,5/4/2019,5/7/2019
4202,7954,8118,5/4/2019,5/7/2019
4203,4171,8118,5/4/2019,5/7/2019
4204,6929,8118,5/4/2019,5/7/2019
4205,4164,8118,5/4/2019,5/7/2019
4206,7583,2666,5/4/2019,5/7/2019
4207,4579,2666,5/4/2019,5/7/2019
4208,7919,2666,5/4/2019,5/7/2019
4209,9684,2666,5/4/2019,5/7/2019
4210,1766,2666,5/4/2019,5/7/2019
4211,8643,2666,5/4/2019,5/7/2019
4212,2324,2666,5/4/2019,5/7/2019
4213,6147,2666,5/4/2019,5/7/2019
4214,7349,2666,5/4/2019,5/7/2019
4215,8346,2666,5/4/2019,5/7/2019
4216,4511,1543,5/4/2019,5/7/2019
4217,1341,1543,5/4/2019,5/7/2019
4218,6668,1543,5/4/2019,5/7/2019
4219,9434,6509,5/4/2019,5/7/2019
4220,4986,6509,5/4/2019,5/7/2019
4221,9414,6509,5/4/2019,5/7/2019
4222,2457,6509,5/4/2019,5/7/2019
4223,8108,6509,5/4/2019,5/7/2019
4224,1435,8118,05/05/2019,05/08/2019
4225,3688,8118,5/5/2019,5/8/2019
4226,6242,8118,5/5/2019,5/8/2019
4227,9366,8118,5/5/2019,5/8/2019
4228,8902,8118,5/5/2019,5/8/2019
4229,7203,8118,5/5/2019,5/8/2019
4230,3500,8118,5/5/2019,5/8/2019
4231,9580,2666,5/5/2019,5/8/2019
4232,8605,2666,5/5/2019,5/8/2019
4233,7762,2666,5/5/2019,5/8/2019
4234,6597,2666,5/5/2019,5/8/2019
4235,3710,2666,5/5/2019,5/8/2019
4236,8284,2666,5/5/2019,5/8/2019
4237,1154,2666,5/5/2019,5/8/2019
4238,8143,2666,5/5/2019,5/8/2019
4239,7012,2666,5/5/2019,5/8/2019
4240,5308,2666,5/5/2019,5/8/2019
4241,6667,2666,5/5/2019,5/8/2019
4242,1629,9080,5/5/2019,5/8/2019
4243,1096,1543,5/5/2019,5/8/2019
4244,8754,1543,5/5/2019,5/8/2019
4245,3545,6509,5/5/2019,5/8/2019
4246,5617,6509,5/5/2019,5/8/2019
